property_type,sector,bedRoom,bathroom,balcony,floorNum,facing,agePossession,built_up_area,study room,servant room,pooja room,luxury_score,furnish_score,floor_category,price
house,deepthisri nagar,4.0,3.0,2,2.0,East,Old Property,2700.0,0.0,0.0,0.0,0.0,14.0,Low Floor,4.25
house,ghatkesar,4.0,5.0,1,2.0,Not Available,Moderately Old,2600.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.3
house,gurram guda,2.0,2.0,1,1.0,Not Available,Moderately Old,1800.0,0.0,0.0,0.0,0.0,1.0,Low Floor,0.9
house,yapral,3.0,3.0,0,2.0,North-East,Moderately Old,2800.0,1.0,0.0,1.0,14.0,30.0,Low Floor,2.8
house,nagaram village,2.0,2.0,1,0.0,West,New Property,1125.0,0.0,0.0,0.0,30.0,0.0,Low Floor,0.85
house,almas guda,4.0,4.0,3,2.0,West,New Property,1650.0,1.0,0.0,1.0,7.0,21.0,Low Floor,1.38
house,defence colony,4.0,4.0,0,2.0,North-East,Old Property,3600.0,0.0,0.0,0.0,0.0,1.0,Low Floor,3.0
house,hasmatpet,5.0,6.0,3,3.0,East,Under Construction,3200.0,0.0,0.0,0.0,73.0,0.0,Mid Floor,3.5
house,kundanpally,2.0,4.0,2,2.0,West,New Property,3500.0,0.0,0.0,1.0,30.0,0.0,Low Floor,1.4
house,chengicherla,4.0,5.0,1,2.0,East,Moderately Old,2500.0,0.0,0.0,1.0,7.0,46.0,Low Floor,1.46
house,dammaiguda,3.0,4.0,2,2.0,North-West,New Property,1035.0,0.0,0.0,1.0,22.0,0.0,Low Floor,0.87
house,esamiya bazaar,5.0,5.0,0,2.0,Not Available,Moderately Old,1845.0,0.0,0.0,0.0,0.0,7.0,Low Floor,2.5
house,pocharam,2.0,2.0,1,1.0,East,Relatively New,1200.0,0.0,0.0,1.0,16.0,3.0,Low Floor,0.8
house,almas guda,2.0,2.0,1,0.0,West,Relatively New,900.0,0.0,0.0,0.0,22.0,0.0,Low Floor,0.65
house,sheriguda,2.0,1.0,0,1.0,North,Old Property,3321.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.35
house,amberpet,2.0,2.0,1,1.0,East,Old Property,85.0,0.0,0.0,0.0,36.0,0.0,Low Floor,1.5
house,bhel,3.0,4.0,3,3.0,North,Old Property,105.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,1.3
house,dr as rao nagar,6.0,5.0,3+,1.0,South,Old Property,3000.0,0.0,0.0,1.0,0.0,3.0,Low Floor,2.6
house,shaheen nagar,3.0,3.0,1,3.0,Not Available,Old Property,1800.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,0.56
house,brahmanwadi,2.0,1.0,0,2.0,South-East,Old Property,4500.0,0.0,0.0,0.0,9.0,0.0,Low Floor,2.0
house,boduppal,4.0,4.0,0,1.0,West,New Property,1500.0,0.0,0.0,0.0,0.0,1.0,Low Floor,1.5
house,sai nagar,5.0,5.0,0,1.0,Not Available,Old Property,2400.0,0.0,0.0,0.0,0.0,20.0,Low Floor,3.75
house,miyapur,4.0,4.0,0,2.0,South,New Property,2200.0,0.0,0.0,0.0,0.0,1.0,Low Floor,3.35
house,hayathnagar,2.0,3.0,1,1.0,Not Available,New Property,150.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.3
house,mohammed nagar,2.0,2.0,0,1.0,South,New Property,900.0,0.0,0.0,0.0,0.0,3.0,Low Floor,0.4
house,meerpet,2.0,3.0,0,1.0,Not Available,Moderately Old,1458.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.95
house,banjara hills,2.0,6.0,3,3.0,North,Relatively New,45.0,0.0,0.0,0.0,0.0,1.0,Mid Floor,0.75
house,murad nagar,4.0,4.0,0,1.0,West,New Property,150.0,0.0,0.0,0.0,16.0,0.0,Low Floor,1.31
house,boduppal,2.0,3.0,2,1.0,East,Old Property,1400.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.0
house,balapur,2.0,2.0,0,0.0,Not Available,Old Property,2088.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.15
house,shad nagar,1.0,1.0,0,1.0,Not Available,New Property,2000.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.5
house,munganoor,1.0,1.0,1,1.0,North,New Property,104.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.4
house,muthangi,3.0,3.0,1,2.0,East,New Property,1530.0,0.0,0.0,0.0,59.0,0.0,Low Floor,1.7
house,bachupally,4.0,5.0,1,2.0,Not Available,Old Property,3105.0,0.0,0.0,0.0,0.0,0.0,Low Floor,6.7
house,boduppal,2.0,2.0,0,0.0,East,New Property,1335.0,0.0,0.0,0.0,0.0,3.0,Low Floor,1.15
house,chintal,5.0,5.0,2,2.0,Not Available,New Property,2880.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.8
house,peerzadiguda,2.0,3.0,0,1.0,Not Available,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.73
house,kothapet,2.0,4.0,3+,2.0,Not Available,Old Property,2400.0,0.0,0.0,0.0,0.0,4.0,Low Floor,3.0
house,rampally,2.0,2.0,2,1.0,Not Available,New Property,1216.0,0.0,0.0,1.0,118.0,16.0,Low Floor,0.85
house,bhel,3.0,2.0,2,1.0,North,Old Property,2052.0,1.0,0.0,1.0,96.0,18.0,Low Floor,3.25
house,lothkunta,4.0,5.0,1,2.0,East,Relatively New,1800.0,0.0,0.0,0.0,0.0,77.0,Low Floor,2.5
house,old bowenpally,4.0,4.0,2,2.0,East,Moderately Old,1980.0,0.0,0.0,0.0,59.0,26.0,Low Floor,2.2
house,mansoorabad,2.0,2.0,2,0.0,West,New Property,700.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.68
house,yapral,5.0,6.0,3,3.0,South,New Property,5000.0,0.0,0.0,1.0,45.0,88.0,Mid Floor,2.75
house,yamnampet,3.0,3.0,1,2.0,Not Available,Relatively New,1400.0,0.0,0.0,0.0,41.0,0.0,Low Floor,0.88
house,suraram,2.0,2.0,2,2.0,East,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.08
house,uppal,1.0,2.0,2,2.0,Not Available,Relatively New,50.0,0.0,0.0,0.0,9.0,2.0,Low Floor,0.36
house,murad nagar,4.0,3.0,0,0.0,West,New Property,1350.0,0.0,1.0,0.0,0.0,0.0,Low Floor,1.31
house,new nallakunta,6.0,5.0,2,1.0,North,Old Property,2025.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.8
house,ahmedguda,3.0,3.0,1,2.0,East,New Property,1900.0,0.0,0.0,1.0,0.0,7.0,Low Floor,0.87
house,peerzadiguda,2.0,3.0,2,0.0,North-East,Relatively New,170.0,1.0,1.0,1.0,29.0,1.0,Low Floor,1.5
house,yapral,3.0,3.0,2,2.0,Not Available,Moderately Old,1237.0,1.0,0.0,1.0,0.0,26.0,Low Floor,1.3
house,west marredpally,2.0,2.0,0,1.0,South,Old Property,2817.0,0.0,0.0,0.0,21.0,0.0,Low Floor,4.7
house,saheb nagar,2.0,9.0,3+,2.0,Not Available,Relatively New,1215.0,0.0,0.0,1.0,38.0,37.0,Low Floor,1.25
house,aushapur,2.0,2.0,1,1.0,East,Relatively New,888.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.9
house,chengicherla,2.0,2.0,1,1.0,West,Relatively New,179.0,0.0,0.0,0.0,7.0,0.0,Low Floor,1.17
house,ecil,3.0,4.0,1,1.0,East,Moderately Old,1640.0,0.0,0.0,0.0,97.0,0.0,Low Floor,1.45
house,yousufguda,3.0,2.0,1,1.0,East,Moderately Old,837.0,0.0,0.0,0.0,0.0,7.0,Low Floor,1.3
house,huda layout,5.0,4.0,3,3.0,East,New Property,4058.0,1.0,0.0,1.0,45.0,0.0,Mid Floor,4.75
house,yamnampet,2.0,2.0,2,1.0,Not Available,New Property,1100.0,0.0,0.0,0.0,50.0,0.0,Low Floor,0.75
house,sainikpuri,4.0,4.0,1,2.0,East,New Property,3200.0,0.0,0.0,0.0,0.0,0.0,Low Floor,2.2
house,bairagiguda,3.0,3.0,2,2.0,Not Available,Moderately Old,1125.0,0.0,0.0,1.0,0.0,13.0,Low Floor,1.5
house,langer house,3.0,1.0,0,1.0,East,Old Property,1080.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.8
house,pedda amberpet,1.0,2.0,0,1.0,North-East,New Property,540.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.29
house,chintalkunta,5.0,10.0,0,3.0,South,Old Property,3600.0,0.0,1.0,1.0,14.0,8.0,Mid Floor,3.0
house,kowkoor village,3.0,3.0,2,2.0,South,New Property,2400.0,0.0,0.0,1.0,50.0,0.0,Low Floor,1.15
house,jntu,4.0,7.0,3,2.0,Not Available,Relatively New,1800.0,1.0,0.0,1.0,22.0,3.0,Low Floor,2.35
house,sainikpuri,4.0,5.0,2,2.0,Not Available,Moderately Old,2700.0,0.0,0.0,0.0,16.0,0.0,Low Floor,2.35
house,kompally,2.0,2.0,1,1.0,Not Available,Old Property,900.0,0.0,0.0,0.0,30.0,0.0,Low Floor,2.0
house,rampally,2.0,3.0,1,1.0,Not Available,New Property,1250.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.75
house,dr as rao nagar,4.0,4.0,3,3.0,West,New Property,4100.0,0.0,1.0,1.0,36.0,19.0,Mid Floor,1.95
house,boduppal,2.0,4.0,2,2.0,North,New Property,150.0,0.0,0.0,1.0,16.0,0.0,Low Floor,1.6
house,boduppal,2.0,2.0,0,0.0,West,Old Property,1500.0,0.0,0.0,1.0,15.0,9.0,Low Floor,1.2
house,hasthinapuram south,3.0,4.0,0,0.0,North,Moderately Old,3600.0,1.0,1.0,1.0,45.0,6.0,Low Floor,4.0
house,hanuman nagar colony,2.0,3.0,0,1.0,East,Old Property,1200.0,0.0,0.0,1.0,8.0,1.0,Low Floor,1.3
house,peerzadiguda,3.0,4.0,2,2.0,West,New Property,1044.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.94
house,krishna reddy pet,4.0,4.0,3+,2.0,Not Available,Moderately Old,3618.0,1.0,1.0,1.0,93.0,0.0,Low Floor,3.75
house,masab tank,2.0,2.0,2,2.0,North-West,Old Property,3402.0,0.0,0.0,0.0,0.0,0.0,Low Floor,5.25
house,mangapuram,3.0,3.0,2,2.0,Not Available,Moderately Old,150.0,0.0,0.0,1.0,0.0,3.0,Low Floor,0.95
house,pedda amberpet,1.0,1.0,0,0.0,East,New Property,200.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.32
house,prakash nagar,2.0,1.0,0,0.0,East,Old Property,1499.94,0.0,0.0,0.0,0.0,0.0,Low Floor,2.5
house,krishna reddy pet,4.0,4.0,3+,2.0,Not Available,Moderately Old,2520.0,1.0,1.0,1.0,93.0,0.0,Low Floor,2.75
house,anand bagh,9.0,8.0,2,2.0,North-West,New Property,6700.0,0.0,0.0,0.0,15.0,1.0,Low Floor,1.9
house,rampally,2.0,2.0,1,1.0,South-East,New Property,1503.0,0.0,0.0,0.0,15.0,0.0,Low Floor,0.75
house,ameerpet,1.0,1.0,2,1.0,South,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.65
house,sai nagar,2.0,2.0,1,2.0,East,Moderately Old,613.0,0.0,0.0,0.0,16.0,0.0,Low Floor,0.69
house,kanchan bagh,2.0,2.0,1,3.0,Not Available,Old Property,2500.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,3.2
house,uppal,2.0,3.0,0,1.0,West,Old Property,1350.0,0.0,0.0,0.0,32.0,0.0,Low Floor,1.15
house,hafeezpet,4.0,4.0,3,3.0,North-East,Moderately Old,2900.0,0.0,0.0,0.0,44.0,83.0,Mid Floor,3.6
house,moula ali,4.0,4.0,1,2.0,East,Old Property,1458.0,0.0,0.0,0.0,0.0,9.0,Low Floor,1.6
house,ecil,3.0,2.0,2,2.0,South-West,Old Property,1227.0,1.0,0.0,1.0,23.0,0.0,Low Floor,1.8
house,koheda,2.0,2.0,0,2.0,South-East,New Property,1440.0,0.0,0.0,1.0,40.0,10.0,Low Floor,0.9
house,kollur,4.0,4.0,3,2.0,North-East,Under Construction,3940.0,0.0,0.0,1.0,59.0,0.0,Low Floor,3.11
house,beeramguda,2.0,2.0,2,2.0,West,New Property,1150.0,1.0,1.0,1.0,38.0,0.0,Low Floor,0.59
house,adibatla,2.0,2.0,0,2.0,East,New Property,1250.0,0.0,0.0,1.0,91.0,6.0,Low Floor,0.9
house,krishna reddy pet,3.0,3.0,2,2.0,East,New Property,2300.0,1.0,0.0,1.0,103.0,0.0,Low Floor,1.2
house,kollur,4.0,4.0,2,18.0,North-East,Under Construction,2860.0,0.0,0.0,1.0,52.0,0.0,High Floor,1.0
house,ghatkesar,2.0,2.0,1,2.0,West,New Property,1098.0,0.0,0.0,0.0,15.0,2.0,Low Floor,0.5
house,kollur,4.0,4.0,2,12.0,North-East,Under Construction,2646.0,0.0,0.0,1.0,102.0,0.0,High Floor,1.3
house,kollur,4.0,4.0,3,2.0,North-West,Under Construction,3874.0,1.0,1.0,1.0,118.0,0.0,Low Floor,3.06
house,patancheruvu,3.0,3.0,2,1.0,North-East,Under Construction,2340.0,0.0,0.0,1.0,131.0,0.0,Low Floor,1.36
house,kollur,3.0,3.0,1,12.0,North-East,Under Construction,1794.0,0.0,0.0,1.0,59.0,0.0,High Floor,0.63
house,adibatla,3.0,3.0,3,2.0,Not Available,New Property,2500.0,0.0,0.0,1.0,15.0,0.0,Low Floor,0.6
house,adibatla,3.0,3.0,3,2.0,Not Available,New Property,2500.0,0.0,0.0,1.0,6.0,0.0,Low Floor,0.6
house,tukkuguda,3.0,4.0,2,2.0,North-East,New Property,1800.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.7
house,beeramguda,4.0,4.0,2,3.0,East,Old Property,2240.0,0.0,0.0,0.0,55.0,82.0,Mid Floor,3.0
house,kollur,3.0,4.0,3,3.0,North-East,Under Construction,3056.0,1.0,0.0,1.0,198.0,0.0,Mid Floor,1.7
house,kollur,4.0,4.0,3,3.0,West,New Property,2250.0,1.0,0.0,1.0,126.0,3.0,Mid Floor,2.52
house,trimulgherry,4.0,4.0,3+,2.0,West,Old Property,1602.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.49
house,kollur,3.0,4.0,2,3.0,Not Available,Under Construction,1836.0,0.0,1.0,1.0,151.0,0.0,Mid Floor,1.71
house,kollur,3.0,3.0,3,1.0,East,New Property,2000.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.4
house,tellapur,4.0,4.0,1,2.0,West,Under Construction,2595.0,1.0,0.0,1.0,110.0,0.0,Low Floor,5.3
house,shamshabad,3.0,3.0,2,2.0,East,New Property,1500.0,1.0,1.0,1.0,148.0,0.0,Low Floor,0.8
house,kowkur,5.0,5.0,3,2.0,West,Relatively New,1800.0,1.0,1.0,1.0,15.0,22.0,Low Floor,1.8
house,hayathnagar,2.0,2.0,0,2.0,West,New Property,1250.0,0.0,0.0,1.0,90.0,6.0,Low Floor,0.9
house,manikonda,2.0,4.0,2,3.0,North-East,Moderately Old,1350.0,0.0,0.0,0.0,16.0,46.0,Mid Floor,3.8
house,tellapur,4.0,5.0,3+,3.0,Not Available,New Property,2412.0,0.0,0.0,0.0,0.0,0.0,Mid Floor,5.0
house,munganoor,2.0,2.0,2,1.0,West,Relatively New,999.0,0.0,0.0,1.0,0.0,0.0,Low Floor,0.58
house,krishna reddy pet,1.0,4.0,2,3.0,East,New Property,1350.0,0.0,0.0,1.0,40.0,0.0,Mid Floor,1.2
house,beeramguda,4.0,4.0,2,3.0,East,New Property,1350.0,1.0,0.0,1.0,103.0,0.0,Mid Floor,1.3
house,medchal,3.0,3.0,3,1.0,East,Under Construction,4500.0,1.0,1.0,1.0,143.0,0.0,Low Floor,1.5
house,kollur,4.0,4.0,3,2.0,North-West,Under Construction,3874.0,1.0,1.0,1.0,118.0,0.0,Low Floor,2.67
house,kismathpur,4.0,4.0,2,2.0,East,New Property,4528.0,1.0,1.0,1.0,174.0,0.0,Low Floor,7.24
house,adibatla,3.0,4.0,2,1.0,North-East,New Property,1800.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.52
house,adibatla,4.0,3.0,3+,2.0,Not Available,Under Construction,1800.0,0.0,0.0,0.0,0.0,0.0,Low Floor,0.77
house,narapally,2.0,3.0,1,0.0,East,New Property,1503.0,0.0,0.0,0.0,7.0,0.0,Low Floor,0.75
house,adibatla,3.0,4.0,1,5.0,East,New Property,2980.0,1.0,1.0,1.0,212.0,0.0,Mid Floor,0.67
house,banjara hills,3.0,3.0,2,2.0,West,Old Property,3600.0,1.0,1.0,1.0,118.0,0.0,Low Floor,14.5
house,balapur,2.0,3.0,2,1.0,North-East,New Property,3000.0,0.0,1.0,1.0,22.0,5.0,Low Floor,0.93
house,beeramguda,4.0,5.0,2,2.0,Not Available,New Property,1350.0,0.0,0.0,0.0,0.0,0.0,Low Floor,1.7
house,kollur,2.0,4.0,2,2.0,East,Under Construction,3060.0,1.0,1.0,1.0,108.0,0.0,Low Floor,1.7
house,muthangi,2.0,4.0,2,2.0,East,Under Construction,3056.0,1.0,1.0,1.0,149.0,0.0,Low Floor,1.69
house,kollur,4.0,3.0,2,2.0,East,Under Construction,3143.0,0.0,0.0,1.0,155.0,0.0,Low Floor,2.0
house,kollur,4.0,4.0,2,1.0,Not Available,Under Construction,1800.0,1.0,1.0,1.0,155.0,0.0,Low Floor,2.72
house,kollur,4.0,4.0,2,2.0,East,Under Construction,2265.0,1.0,0.0,1.0,101.0,0.0,Low Floor,1.25
house,patancheru,4.0,4.0,2,2.0,East,Under Construction,2265.0,1.0,0.0,1.0,101.0,0.0,Low Floor,1.25
house,beeramguda,4.0,4.0,2,1.0,East,Under Construction,2265.0,1.0,0.0,1.0,101.0,0.0,Low Floor,1.25
house,velimela,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,kollur,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,chandanagar,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,bhel,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,kokapet,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,gachibowli,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,lingampally,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,osman nagar,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.71
house,chandanagar,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,miyapur,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.72
house,lingampally,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,tellapur,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.72
house,kondapur,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.72
house,gachibowli,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.72
house,manikonda,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.72
house,kokapet,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.72
house,kollur,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,gachibowli,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,nallagandla,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,osmannagar,4.0,4.0,3,3.0,East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,osmannagar,3.0,3.0,3,3.0,East,New Property,3040.0,1.0,1.0,1.0,59.0,0.0,Mid Floor,1.71
house,lingampally,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.7
house,pati,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.7
house,velimela,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.7
house,narsingi,3.0,3.0,3+,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.7
house,kokapet,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.7
house,osmannagar,4.0,4.0,3,2.0,North-East,New Property,3000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.7
house,beeramguda,3.0,3.0,2,1.0,Not Available,Under Construction,2083.0,1.0,1.0,1.0,90.0,0.0,Low Floor,1.54
house,adibatla,3.0,3.0,2,1.0,Not Available,Under Construction,1972.0,1.0,1.0,1.0,212.0,0.0,Low Floor,0.99
house,adibatla,3.0,3.0,2,1.0,Not Available,Under Construction,1972.0,1.0,1.0,1.0,109.0,0.0,Low Floor,1.18
house,pati,3.0,3.0,2,1.0,East,New Property,2400.0,0.0,0.0,1.0,51.0,0.0,Low Floor,0.22
house,kothaguda,3.0,3.0,3+,4.0,South-West,Old Property,3010.0,0.0,0.0,0.0,61.0,4.0,Mid Floor,3.31
house,kollur,3.0,4.0,2,2.0,West,New Property,2709.0,0.0,0.0,1.0,135.0,0.0,Low Floor,2.7
house,trimulgherry,3.0,3.0,2,2.0,North-East,New Property,2000.0,1.0,0.0,1.0,0.0,0.0,Low Floor,1.7
house,kollur,4.0,4.0,3,2.0,East,Under Construction,3143.0,0.0,0.0,1.0,59.0,0.0,Low Floor,2.0
house,krishna reddy pet,3.0,3.0,2,3.0,East,New Property,2950.0,1.0,1.0,1.0,102.0,0.0,Mid Floor,1.35
house,medchal,3.0,3.0,1,1.0,East,New Property,2330.0,1.0,0.0,0.0,26.0,0.0,Low Floor,1.75
house,kismathpur,4.0,4.0,3,3.0,East,New Property,3150.0,1.0,1.0,1.0,163.0,0.0,Mid Floor,6.5
house,gandipet,4.0,4.0,2,1.0,East,Relatively New,7380.0,0.0,1.0,1.0,115.0,8.0,Low Floor,24.1
house,khajaguda,4.0,5.0,2,2.0,East,Relatively New,4700.0,1.0,1.0,1.0,51.0,8.0,Low Floor,22.0
house,jubilee hills,5.0,5.0,3,2.0,Not Available,Old Property,9450.0,1.0,1.0,1.0,0.0,4.0,Low Floor,25.0
house,indresham,3.0,3.0,2,3.0,East,Under Construction,2469.0,1.0,1.0,1.0,152.0,0.0,Mid Floor,1.17
house,kollur,4.0,3.0,2,3.0,East,Under Construction,3200.0,1.0,1.0,1.0,159.0,0.0,Mid Floor,1.75
house,mokila,4.0,4.0,3,2.0,East,Relatively New,2925.0,0.0,0.0,1.0,52.0,0.0,Low Floor,2.82
house,gachibowli,5.0,6.0,3,2.0,North,Moderately Old,4438.0,1.0,1.0,1.0,166.0,63.0,Low Floor,14.0
house,beeramguda,3.0,3.0,3,2.0,East,Under Construction,2000.0,1.0,1.0,1.0,212.0,0.0,Low Floor,1.35
house,shilpa nagar,3.0,4.0,1,2.0,East,New Property,2200.0,1.0,0.0,1.0,74.0,5.0,Low Floor,1.6
house,narsingi,4.0,4.0,2,3.0,West,Relatively New,3650.0,1.0,1.0,1.0,212.0,53.0,Mid Floor,8.03
house,tellapur,4.0,4.0,3,2.0,Not Available,New Property,4300.0,1.0,1.0,1.0,44.0,14.0,Low Floor,7.0
house,madhapur,4.0,5.0,2,1.0,East,Moderately Old,4200.0,0.0,1.0,1.0,59.0,28.0,Low Floor,8.5
house,kollur,4.0,4.0,2,3.0,East,Under Construction,3885.0,1.0,1.0,1.0,155.0,0.0,Mid Floor,3.3
house,banjara hills,3.0,3.0,2,2.0,East,Moderately Old,5625.0,1.0,1.0,1.0,63.0,18.0,Low Floor,14.0
house,tukkuguda,4.0,5.0,3,2.0,East,Under Construction,5400.0,0.0,1.0,1.0,127.0,0.0,Low Floor,6.48
house,wadakpally,4.0,4.0,3,3.0,North-East,Under Construction,2701.0,1.0,1.0,1.0,117.0,0.0,Mid Floor,1.54
house,sultanpur,4.0,4.0,2,3.0,East,Under Construction,2701.0,0.0,0.0,0.0,59.0,0.0,Mid Floor,1.54
house,krishna reddy pet,4.0,4.0,2,3.0,East,Under Construction,2701.0,1.0,1.0,1.0,93.0,0.0,Mid Floor,1.54
house,tellapur,4.0,4.0,2,3.0,East,New Property,4146.0,1.0,0.0,1.0,43.0,0.0,Mid Floor,6.9
house,osmannagar,4.0,5.0,3,3.0,East,New Property,3780.0,1.0,1.0,1.0,52.0,0.0,Mid Floor,5.35
house,tellapur,4.0,5.0,3,3.0,North-East,New Property,4200.0,1.0,1.0,1.0,59.0,48.0,Mid Floor,6.88
house,tellapur,4.0,4.0,2,3.0,Not Available,New Property,4146.0,1.0,0.0,1.0,59.0,0.0,Mid Floor,6.5
house,tellapur,4.0,4.0,2,3.0,Not Available,New Property,3223.0,1.0,0.0,1.0,50.0,0.0,Mid Floor,5.2
house,ghatkesar,3.0,4.0,1,2.0,East,Under Construction,133.0,1.0,1.0,1.0,59.0,0.0,Low Floor,1.0
house,muthangi,2.0,3.0,0,1.0,East,New Property,1350.0,0.0,0.0,0.0,16.0,1.0,Low Floor,0.7
house,kollur,4.0,4.0,2,2.0,East,Under Construction,2115.0,0.0,0.0,1.0,111.0,0.0,Low Floor,4.56
house,tellapur,4.0,4.0,2,3.0,West,New Property,2970.0,1.0,0.0,1.0,43.0,13.0,Mid Floor,7.9
house,osman nagar,4.0,4.0,2,3.0,East,New Property,2700.0,1.0,0.0,1.0,52.0,0.0,Mid Floor,6.05
house,narsingi,5.0,5.0,2,3.0,West,New Property,4500.0,1.0,1.0,1.0,212.0,18.0,Mid Floor,10.5
house,patancheru,4.0,4.0,3,2.0,East,Under Construction,2000.0,1.0,1.0,1.0,212.0,0.0,Low Floor,1.35
house,rameshwaram banda,4.0,4.0,3,2.0,East,Under Construction,2000.0,1.0,1.0,1.0,212.0,0.0,Low Floor,1.85
house,patancheru,4.0,4.0,3,2.0,East,Under Construction,2000.0,1.0,1.0,1.0,212.0,0.0,Low Floor,1.5
house,patancheru,3.0,3.0,2,2.0,East,New Property,2300.0,1.0,0.0,1.0,103.0,0.0,Low Floor,1.2
house,rampally,2.0,2.0,1,1.0,East,New Property,1350.0,1.0,0.0,1.0,43.0,0.0,Low Floor,0.75
house,kukatpally,4.0,4.0,2,3.0,North-East,Moderately Old,1737.0,1.0,0.0,1.0,50.0,27.0,Mid Floor,3.4
house,khairatabad,6.0,6.0,3,2.0,North-East,Old Property,3000.0,1.0,1.0,1.0,0.0,0.0,Low Floor,7.0
house,patancheruvu,3.0,3.0,2,2.0,North-East,Under Construction,2000.0,1.0,1.0,1.0,59.0,0.0,Low Floor,0.82
house,beeramguda,3.0,3.0,1,1.0,West,Moderately Old,1830.0,0.0,0.0,1.0,48.0,43.0,Low Floor,1.6
house,patancheru,3.0,3.0,2,2.0,North-East,New Property,2500.0,0.0,0.0,1.0,139.0,5.0,Low Floor,1.36
